tour_id,title,comments,ratings,date
3118,풍전식당,육개장보다 해장국이 좋음,4,2019.09.17
3118,풍전식당,육개장,2,2019.04.20
3118,풍전식당,인천 최고의 육개장 명가. 칼칼하고 깊은 맛의 국물이 상당히 훌륭하다. 육개장 맛집이 많은 인천에서도 단연 군계일학이다.,4,2018.06.16
3118,풍전식당,좋아요,4,2018.03.29
3118,풍전식당,"육계장, 엄청 맛있어요",4,2017.01.21
3118,풍전식당,최고예요,5,2016.03.27
3118,풍전식당,조금 아쉬워요,2,2019.04.13
3118,풍전식당,최고예요,5,2019.02.24
3118,풍전식당,매운거 못드시는분은 육개장 피하세요 야채 씹는맛이 훌륭 예전에는 갈비탕이 유명했었는데 ...양이 좀 줄은듯 함~~ 옛날 시골 잔치에 가면 있는 밍밍버젼 갈비탕 고기는 맛있어요,3,2019.02.14
3118,풍전식당,해장국 가성비 별로 ,1,2018.12.04
3118,풍전식당,육계장. 해장국 @,4,2018.11.16
3118,풍전식당,해장국이 먹을만함. 육계장은 보통.,3,2018.06.30
3118,풍전식당,가격이 9천원 맛은 칼칼 가성비가 좋지는않지만 육개장은 먹을만해요,3,2018.05.10
3118,풍전식당,최고예요,5,2018.01.26
3118,풍전식당,보통이에요,3,2017.08.21
3118,풍전식당,좋아요,4,2017.07.10
3118,풍전식당,최고예요,5,2017.07.08
3118,풍전식당,솔직히 육계장이랑 해장국 먹을만한데 다른곳보다 비싸고 갈비탕은 진짜 쓰레기임 몇번 가다가 갈비탕 시켜먹어보고 그 이후로는 절대 안감,2,2017.06.17
3118,풍전식당,좋아요,4,2017.04.23
3118,풍전식당,우거지해장국.... 말그대로 해장굳!!,4,2017.04.14
3118,풍전식당,육개장 진하고 맛나요,3,2017.03.11
3118,풍전식당,주말아니면 주차힘듬. 여러곳에서 육개장을 먹어봤지만 그렇게 대단하지는 않음.  그리고 육개장 8500원을 받는건 내용물이나 반찬해비해 아니라고 생각함.,2,2016.12.04
3118,풍전식당,맛있어여,4,2016.11.10
3118,풍전식당,그냥 그래요,1,2016.11.02
3118,풍전식당,최고예요,5,2016.10.28
3118,풍전식당,난 여기 해장국이 최고로 맛난다,4,2016.08.08
3118,풍전식당,육개장 해장국,3,2016.08.04
3118,풍전식당,맛좋고,5,2016.07.31
3118,풍전식당,깔끔한맛의 육개장 최고네요,5,2016.07.14
3118,풍전식당,좋아요,4,2016.07.11
3118,풍전식당,칼칼하니 좋던데,4,2016.06.14
3118,풍전식당,보통이에요,3,2016.05.02
3118,풍전식당,좋아요,4,2016.04.02
3118,풍전식당,맜있어요,5,2016.04.01
3118,풍전식당,육개장...그다지 좋아하는 품목이 아니다 하지만 여기 육개장은 맛있다 다른 체인 육개장집의 부실한 비주얼에 비해 여기 비주얼은 ㅋㅋㅋ  육개장인지 육개비빔인지 모를 정도다  좀 과했나? ㅋㅋ 하여간 건더기 많고 맛좋다 육개장이 그럼 게임 끝난거 아님? ㅋ 아!! 당연 깍두기도 맛좋다>_<,4,2016.03.31
3118,풍전식당,해장국 설렁탕 모두 맛있지만 타 체인점과는 비교가 불가한 육개장이 최고!! 맛있게칼칼함,5,2016.03.27
3118,풍전식당,이곳은 초등학교 때부터 갔던 거 같은데 예전에는 세상에 깍두기가 이렇게 맛일 수 있을까!? 해장국이라는게 이렇게 맛있는 거구나를 알려준 집. 하지만 갑자기 깍두기의 크기가 작아지면서 설탕을 좀 더 가미한 느낌? 좀 변했다. 그럼에도 손님은 많고 가격은 비싸고 맛은 맛있다. 특히나 육개장은 꼭 먹어보시길 바라며 해장국도 맛있음 가격대는 거의 7~8천원대 맛:...,4,2016.03.20
3118,풍전식당,육개장의 진한맛이 좋음,4,2016.03.16
3118,풍전식당,그냥 육계장 그저,2,2016.03.16
3118,풍전식당,육개장,0,2016.02.18
3118,풍전식당,육개장.해장국,0,2016.01.08
3118,풍전식당,육개장,0,2015.06.03
3118,풍전식당,"육개장, 해장국 05:00~",0,2015.06.03
3118,풍전식당,인천 도화동 육개장 맛집,0,2015.04.09
3118,풍전식당,아버지 때부터 유명한집 송림동 평양옥은 없어져서 아쉽다,0,2015.04.02
3118,풍전식당,"육계장,갈비탕",0,2015.01.29
3118,풍전식당,인천 풍전식당 - 해장국. 육개장 전문,0,2015.01.26
3118,풍전식당,육대X 이런 집과는 비교불가 육개장은 정말 최고다,0,2014.11.30
3118,풍전식당,주말 점심을 여유롭게 육개장 ^^,0,2014.11.08
3118,풍전식당,육개장 맛집!,0,2014.11.05
3118,풍전식당,육개장 해장국,0,2014.10.19
3118,풍전식당,육개장 비빔밥 해장국 맛나요,0,2014.07.12
3118,풍전식당,육개장,0,2014.03.06
3118,풍전식당,풍전식당 육개장짱,0,2014.01.12
3118,풍전식당,육개장 맛나,0,2014.01.04
3118,풍전식당,이집 그냥 오래됨 맛은 괜찮음 가격이 특별하게 비쌈  맛과 가격이 반대로됬음,0,2013.11.25
3118,풍전식당,ㅇ~~,0,2013.09.27
3118,풍전식당,얼큰 육계장의 지존이라할까!!,0,2013.09.18
3118,풍전식당,어쩜이리 깊은맛이 ㅠㅠ 해장국과 육개장을 시켰는데 육개장은 얼큰한 그맛이 느끼한 속을 확 개운하게 해주고 해장국은 수북한 우거지에 갈비가 들어가서 국물이 어찌나 진하고 구수한지 잘 익은 깍두기에 밥말아서 뚝딱하니 절로 입가에 미소가 번지는구나 ㅎㅎ,0,2013.09.11
3118,풍전식당,전설의 육개장집,0,2013.09.10
3118,풍전식당,-풍전식당-  TV맛집에 나온집 육개장이 정말 맛있다! 씨뻘건게 좀 매움 매운게 싫다면 해장국추천 친구들이랑 육개장에 반주하러 많이감(ㅋㅋ) 그 외에 다른 메뉴도있음!  위치: 인천시 남구 도화동 442-5 전화번호: 032-866-8710 주차: 따로 마련된 주차장 없는듯. 근데 가게앞에 세우면 됨 가격: 육개장7.500원/갈비탕9.000원/해장국7.00...,0,2013.09.04
3118,풍전식당,주안 풍전식당,0,2013.09.04
3118,풍전식당,육개장,0,2013.09.01
3118,풍전식당,해장국과 육계장이 유명한 집 선지 해장국이 아닌 갈비에 우거지로 된 해장국  나의 평가 : ++++,0,2013.08.31
3118,풍전식당,육개장 정말 맛있음,0,2013.08.30
3118,풍전식당,육계장 진짜 얼큰~,0,2013.08.26
3118,풍전식당,"육개장, 해장국 맛있어요~ ㅎ",0,2013.08.20
3118,풍전식당,맛나,0,2013.08.19
3118,풍전식당,육계장 맛집,0,2013.08.15
3118,풍전식당,육계장,0,2013.08.15
3118,풍전식당,얼큰한 맛~~ 고고~~~,0,2013.08.14
3118,풍전식당,맛집맞다 여기 맛있다 불고기,0,2013.08.11
3118,풍전식당,육계장맛집ㅋㅋ,0,2013.08.09
3118,풍전식당,육개장 일품~~!,0,2013.08.07
3118,풍전식당,육개장,0,2013.07.08
3118,풍전식당,육계장,0,2013.06.22
3118,풍전식당,육계장,0,2013.05.24
3118,풍전식당,고추장으로 맛을낸 육개장. 해장으로도 좋아요.,0,2013.05.16
3118,풍전식당,인천 육계장 맛집 칼칼하구 매콤한 맛이 좋다 또 해장이네 ㅎ,0,2013.05.10
3118,풍전식당,육개장 맛집,5,2015.12.26
3118,풍전식당,쓰레기 고기.이 집 맛있다고 하는 사람 알바가 틀림없음.,1,2013.12.22
3118,풍전식당,참 잘했어요!,4,2011.11.01
3123,하나개해수욕장,화장실이 최악 ㅠㅠ,3,2020.10.23
3123,하나개해수욕장,마음을 편하게해요,5,2020.10.08
3123,하나개해수욕장,"갯벌 체험, 조개, 골뱅이 캐기.. 어른 1만원, 어린이 8천원.. 작업 도구 지급함.. 조개, 골뱅이 캐기 팁 1) 등산용 양말 신고 들어가기 2) 뭍 가까운 곳엔 없음, 최대한 멀리 가야 함 3) 공휴일, 토, 일요일은 방문 금지, 주차 불가, 평일 최고",5,2020.09.25
3123,하나개해수욕장,사람보다 차가 더 많은 해수욕장입니다. 성수기때 가려면 맘 단단히 먹고 새벽에 도착하셔야 합니다 그렇지 않으면 무의도 들어오자마자 극심함 차량정체와 주차전쟁을 만끽할수 있습니다.,1,2020.09.18
3123,하나개해수욕장,굿,5,2020.08.18
3123,하나개해수욕장,"일하는 분들은 친절한데, 이용객들 수칙위반에 대해 하나도 제재를 안함.모래밭 취사불가에도 다들 고기궈먹고, 방갈로   옆에 임의데로 텐트치고,밤새 술먹고 떠들어도 그러려니, 규칙 지키는 사람이 바보되는곳",1,2020.08.07
3123,하나개해수욕장,천국의계단 세트장 앞에 테이크아웃 카페있어요 사장님 젊은분이고 친절하시긴한데 아메리카노가 정말 진짜 엄청 맹물이에요 너무너무너무 맹물이에요 근데 가격 4천원이엇나... 제조법 다시 생각해보세요 사장님 ㅠ,1,2019.10.30
3123,하나개해수욕장,동물출입 안된다고 돼있지만....애완견 데리고 들어온 사람들이 많음 대여섯살 어린아이들이 바다에 들어가 놀고 있는데 바로옆에서 개를 바다에 들어가게 하는걸 보니...위험해보였음... 세균은 둘째치고라도...바다에 대소변 보면 ....옆에서 그 물에서 사람이 노는거 아님 동물출입 금지 구역이면 제발 지켰으면 좋겠습니다. 관리감독도 철저히되길 바랍니다.,2,2019.09.22
3123,하나개해수욕장,천막평상 4만원...해안탐방로는 만조때라 좋았다.,3,2019.08.14
3123,하나개해수욕장,최고예요,5,2019.08.05
3123,하나개해수욕장,최고예요.,5,2018.07.29
3123,하나개해수욕장,14.08.24 초등학교 산악회 트래킹. ,2,2018.01.14
3123,하나개해수욕장,좋아요,4,2016.04.02
3123,하나개해수욕장,"인천 무이도 하나개해수욕장. 나름 괜찮음. 예전보다 시설도 깔끔해지고 놀이할것이 많아졌네요. 조개채집,짐레일,말타기,바이크,등산,둘레길 등",0,2014.08.09
3123,하나개해수욕장,14.04.12,0,2014.04.12
3123,하나개해수욕장,"하나개해수욕장! 일요일날 어제 갔었는데 비도 안오고 덥지도 않고  사람도많지않고!! 날씨도 바람도 사람도 다 너무너무 좋았다. 근데 나중에 와도 방갈로는 별로...-,-",0,2013.08.19
3123,하나개해수욕장,무의도 다시한번... 오늘은 하나도 안밀리고 한산하고... 햇빛도 없어서 넘 시원하고 아이들은 갯벌에서 모래놀이...,0,2013.08.18
3123,하나개해수욕장,천국의 계단,0,2013.06.08
3123,하나개해수욕장,아이들을 데리고 캠핑장소로 적합!!! 갯벌에서의 즐거운 추억만들기에 충분! 다만 아쉬운점~ 1. 통행료 넘 비싸요~ 2. 소무의도를 가는 길...나만 가보자하는 양심불량 운전자들의 불법주차땜시 한참을 차안에 머물러야 했어요~,0,2013.05.19
3123,하나개해수욕장,가까운 해수욕장  톨비 비쌈,0,2013.04.04
3125,하림한정식,보리굴비랑 황태구이시켯는데 너무 별로에요.ㅜㅜ 그리구 사장님인지 직원분인지 너무 예의 없으세요. 맛도 없고 기분도 상하고 다신 안가요~,1,2019.11.12
3125,하림한정식,사장님 성격이 되게안좋으시네요,1,2015.06.04
3127,한국이민사박물관,훌륭해요,5,2019.08.10
3127,한국이민사박물관,,0,2015.11.28
3127,한국이민사박물관,,0,2015.03.01
3129,한중문화관,^핫!한중문화관떼들로 곧 폐업을 축하드립니다핫!^,1,2020.08.25
3129,한중문화관,좋아요,4,2019.07.13
3129,한중문화관,좋아요,4,2017.07.16
3129,한중문화관,,0,2013.08.21
3129,한중문화관,차이나타운의 문화공간,0,2013.05.16
3129,한중문화관,아이들과 잠시 중국을 느끼다.,0,2013.04.13
3131,해든뮤지움,볕이 드는 날 사진 찍으면 예쁠 것 같은 장소. 하지만 가성비는 별로...,4,2019.09.28
3131,해든뮤지움,@ 정말 맛도 없고 성의도 없는 무료커피. 차라리 주지를 말던가..  미술관 온 사람들을 거지취급하나.   @ 한 번은 궁금해 왔는데...  입장료 어른 13000₩ / 어른셋 39000₩ 그 돈으로 다른 곳 가는 게 낫겠다  @ 중요한 건 전시도 그냥 그래.  유명한 작가의 작품 나열. 관람을 방해하는 불충분한 조명. ,2,2019.09.08
3131,해든뮤지움,"입장료가 1인당 13,000원 (성인 기준 /음료 포함)이라서 부담스러웠다.",4,2019.08.29
3131,해든뮤지움,최고예요,5,2019.03.05
3131,해든뮤지움,"강화도에 이렇게 멋진 미술관이 있는 줄 몰랐어요ㅎㅎ 자연이랑 어울어져 있어 더 예쁘고 힐링 하기 딱 좋은 곳 같아요~ 전시를 관람하면 음료나커피도 공짜로 주니 너무 좋았어요, 풍경 보면서 커피 한잔 하고 이 곳 저 곳 돌아다니면서 꽃구경 도하고 조각들도 너무 멋있더라구요~ 사진찍기도 너무 좋고 바람 쐬러 멀리 가지 마시구 여기 한번 다녀와보세요^^",5,2014.05.29
3133,해밀의아침펜션,배타고 들어갔던곳 친한형들과 함께해서 더 좋았네,5,2016.05.04
3133,해밀의아침펜션,사장님이바뀌셨네요 넘 친절하시구 그전사장님의 불친절함과 댓글에 영업하는데 걱정이많아보였어여  깨끗하고 넘  좋았어요,5,2017.04.10
3133,해밀의아침펜션,방이 무진장더럽고 냄새쩔어 신도에서 가장 모기많은펜션 사장고기먹을때 옆에서있음 언제드러가나하고 떠들지도못하고 숫불3만원 하여간 이런데는처음,1,2015.07.29
3133,해밀의아침펜션,"가족 모시고 갔는데, 너무너무 더러워서 식기류 다 삶고, 방 바닦 다 닦고...가서 청소만 했네요. 도마에 곰팡이 슬어있고, 화장실때가 덕지 덕지..무슨 돼지우리인줄 알았어요. 이불에서 곰팡이 냄새+썩은내..애기까지 있었는데, 완전 기분 잡치고 왔네요. 변기는 정말 한 3년 청소를 안 했나봐요. 시커멓게 때가 껴있는데, 휴지깔고 앉았습니다........",1,2014.10.10
3133,해밀의아침펜션,깨끗한 객실에 사장님도 친절하시고 너무나 좋아요~ 신도라는 곳을 처음 접하게 되었는데 다음 휴가때도 이곳으로 오고 싶네요^^,5,2010.05.06
3134,을왕리해수욕장,좋아요,4,2020.10.06
3134,을왕리해수욕장,최고예요,5,2020.09.26
3134,을왕리해수욕장,이곳은 곳 성지순례장소가됩니다,1,2020.09.12
